,geo_group,marketing_group,created_order,order_sum,test_group,user_id,is_new_user
12776,msk,organic,False,,control,1001122,1
12777,regions,organic,False,,control,1012957,1
12778,msk,social_media,True,13994.0,test,1036828,0
12779,msk,organic,False,,control,1001422,0
12780,msk,social_media,False,,test,1036960,0
12781,regions,social_media,True,200.0,control,1030162,1
12782,regions,target_direct,False,,control,1026187,1
12783,regions,organic,False,,test,1046341,1
12784,regions,target_direct,False,,control,1023133,1
12785,regions,organic,False,,test,1049812,1
12786,spb,target_direct,True,9552.0,test,1040296,0
12787,regions,target_direct,True,50.0,control,1023658,0
12788,regions,context_brand,False,,control,1028227,1
12789,regions,target_direct,False,,control,1021108,0
12790,msk,target_direct,True,10776.0,test,1033714,0
12791,msk,organic,True,7691.0,test,1031980,0
12792,regions,organic,True,5512.0,test,1047037,1
12793,msk,social_media,False,,test,1037338,1
12794,spb,context_brand,True,11070.0,test,1041526,1
12795,regions,target_direct,True,2836.0,control,1024720,0
12796,regions,organic,True,4363.0,test,1048294,0
12797,regions,organic,True,2000.0,test,1046038,0
12798,spb,organic,False,,test,1037977,0
12799,msk,organic,True,2000.0,test,1032385,0
12800,msk,target_direct,True,6522.0,test,1033414,1
12801,regions,target_direct,False,,control,1024669,0
12802,msk,organic,True,17513.0,control,1001350,1
12803,regions,social_media,False,,control,1028728,1
12804,regions,organic,False,,control,1015948,0
12805,regions,organic,False,,control,1012852,0
12806,spb,social_media,True,5682.0,control,1011754,0
12807,regions,context_brand,False,,control,1027423,0
12808,msk,target_direct,True,6173.0,control,1003192,0
12809,regions,organic,True,5606.0,test,1047799,0
12810,regions,target_direct,False,,control,1018174,1
12811,msk,target_direct,False,,control,1003351,1
12812,regions,organic,True,5790.0,test,1049674,1
12813,spb,target_direct,False,,control,1009864,1
12814,regions,organic,True,4738.0,control,1015582,0
12815,regions,organic,False,,test,1047496,0
12816,regions,social_media,False,,test,1060138,0
12817,msk,target_direct,True,50.0,control,1004386,0
12818,regions,context_brand,False,,control,1026553,0
12819,msk,organic,False,,test,1032418,1
12820,msk,target_direct,False,,control,1002343,1
12821,regions,organic,True,2000.0,test,1043473,0
12822,spb,context_brand,False,,test,1041820,1
12823,spb,target_direct,False,,test,1039915,0
12824,regions,social_media,False,,control,1029064,0
12825,regions,organic,True,4649.0,test,1042939,0
12826,regions,social_media,True,200.0,control,1029460,1
12827,msk,organic,False,,test,1032544,0
12828,spb,social_media,True,200.0,test,1042528,1
12829,regions,organic,False,,test,1045015,0
12830,msk,context_brand,False,,control,1005871,0
12831,regions,organic,False,,control,1013566,0
12832,regions,organic,False,,control,1016899,1
12833,regions,social_media,False,,control,1028785,0
12834,regions,social_media,False,,control,1029394,1
12835,msk,organic,False,,control,1002022,1
12836,regions,target_direct,False,,control,1025692,0
12837,msk,organic,False,,test,1032979,1
12838,regions,social_media,False,,control,1029781,1
12839,regions,target_direct,False,,control,1021732,0
12840,spb,target_direct,False,,test,1040731,0
12841,regions,target_direct,False,,test,1055209,0
12842,spb,target_direct,True,4987.0,test,1039777,0
12843,regions,organic,False,,test,1047241,0
12844,regions,organic,True,2000.0,test,1045474,0
12845,spb,target_direct,True,9550.0,control,1009141,1
12846,regions,target_direct,False,,control,1021330,1
12847,spb,organic,False,,test,1038589,1
12848,regions,social_media,False,,test,1061716,1
12849,regions,context_brand,False,,test,1058002,1
12850,regions,organic,True,6127.0,test,1047589,0
12851,regions,context_brand,False,,control,1027909,0
12852,regions,target_direct,False,,control,1022941,1
12853,regions,target_direct,False,,control,1024291,1
12854,regions,organic,False,,control,1015138,1
12855,spb,target_direct,False,,control,1008781,1
12856,msk,target_direct,True,15248.0,control,1003243,1
12857,regions,context_brand,False,,test,1059331,1
12858,regions,organic,False,,control,1017709,1
12859,regions,target_direct,True,4269.0,control,1025824,1
12860,spb,target_direct,False,,test,1041172,0
12861,regions,target_direct,False,,test,1054012,1
12862,regions,target_direct,False,,test,1050421,1
12863,regions,target_direct,False,,test,1055047,0
12864,msk,target_direct,True,6634.0,test,1035403,1
12865,regions,organic,True,6108.0,control,1014991,0
12866,spb,organic,True,2000.0,test,1038196,1
12867,regions,target_direct,False,,test,1054144,0
12868,spb,context_brand,False,,control,1011310,0
12869,regions,target_direct,True,3015.0,test,1052926,0
12870,regions,organic,False,,test,1048441,1
12871,spb,organic,False,,test,1037959,1
12872,regions,organic,False,,control,1017532,0
12873,msk,social_media,True,200.0,control,1006339,1
12874,regions,target_direct,False,,test,1051375,1
12875,regions,target_direct,False,,control,1019869,1
12876,msk,target_direct,True,6825.0,test,1034191,0
12877,msk,target_direct,False,,test,1034476,1
12878,regions,target_direct,False,,control,1024123,0
12879,regions,organic,False,,test,1047604,1
12880,regions,target_direct,False,,test,1055530,1
12881,regions,context_brand,False,,test,1056805,1
12882,spb,target_direct,False,,test,1040887,0
12883,regions,organic,True,8060.0,test,1044310,0
12884,regions,target_direct,False,,test,1051921,1
12885,regions,social_media,False,,control,1030390,1
12886,regions,target_direct,False,,control,1023304,1
12887,msk,context_brand,False,,control,1005550,0
12888,msk,organic,True,7504.0,control,1001119,1
12889,spb,social_media,False,,control,1011736,1
12890,regions,context_brand,True,1600.0,control,1027999,0
12891,regions,organic,True,8454.0,test,1044040,1
12892,regions,target_direct,False,,test,1055035,0
12893,regions,organic,False,,control,1015885,0
12894,regions,target_direct,False,,test,1052506,1
12895,regions,organic,True,4872.0,test,1047283,1
12896,regions,target_direct,False,,test,1055674,1
12897,regions,target_direct,False,,control,1021027,1
12898,regions,organic,False,,control,1015552,0
12899,msk,target_direct,True,18386.0,control,1004353,0
12900,spb,target_direct,False,,control,1009318,1
12901,spb,organic,True,2000.0,test,1038013,1
12902,regions,organic,True,5474.0,control,1016554,1
12903,msk,target_direct,False,,control,1003183,0
12904,regions,target_direct,False,,test,1052059,1
12905,regions,context_brand,False,,control,1027417,0
12906,regions,organic,False,,test,1050148,1
12907,regions,target_direct,False,,test,1051705,1
12908,msk,organic,True,8838.0,test,1031695,0
12909,regions,target_direct,False,,control,1022989,0
12910,regions,context_brand,False,,control,1027348,0
12911,regions,target_direct,True,50.0,test,1053466,1
12912,msk,context_brand,False,,test,1035574,1
12913,msk,social_media,True,6891.0,control,1006681,1
12914,msk,target_direct,False,,control,1002421,0
12915,msk,target_direct,False,,test,1034359,0
12916,regions,organic,False,,control,1015267,0
12917,regions,target_direct,False,,control,1023451,1
12918,regions,organic,True,6340.0,test,1045768,0
12919,regions,context_brand,False,,test,1057954,1
12920,regions,target_direct,False,,test,1055467,0
12921,regions,target_direct,False,,control,1017928,0
12922,regions,organic,True,2000.0,test,1045192,1
12923,regions,target_direct,False,,test,1054618,1
12924,msk,social_media,True,200.0,control,1006564,0
12925,regions,organic,False,,test,1047178,1
12926,msk,target_direct,False,,control,1004230,1
12927,regions,organic,True,14453.0,test,1043470,1
12928,spb,target_direct,False,,control,1010257,1
12929,regions,context_brand,False,,test,1057753,1
12930,regions,context_brand,True,6846.0,test,1059190,1
12931,msk,organic,True,2000.0,test,1031842,1
12932,spb,organic,True,2000.0,control,1008199,1
12933,msk,target_direct,False,,test,1035121,1
12934,regions,context_brand,True,9817.0,control,1026724,1
12935,regions,context_brand,False,,control,1027000,1
12936,regions,organic,True,9852.0,control,1015132,1
12937,regions,organic,False,,test,1043425,1
12938,msk,context_brand,False,,test,1035967,0
12939,msk,context_brand,False,,control,1005355,1
12940,regions,target_direct,False,,test,1053175,1
12941,spb,organic,False,,test,1038934,0
12942,regions,organic,False,,control,1012726,0
12943,spb,target_direct,False,,control,1008601,1
12944,msk,target_direct,False,,control,1004359,1
12945,regions,organic,True,4147.0,control,1015126,0
12946,regions,context_brand,False,,test,1058617,0
12947,msk,organic,False,,control,1000405,0
12948,regions,target_direct,False,,control,1024750,1
12949,regions,context_brand,True,1600.0,test,1059103,0
12950,regions,organic,False,,test,1048054,0
12951,regions,context_brand,False,,test,1058206,1
12952,regions,target_direct,False,,control,1025455,0
12953,regions,target_direct,False,,test,1052134,1
12954,msk,organic,True,12848.0,test,1031053,0
12955,regions,social_media,False,,test,1061053,0
12956,regions,social_media,False,,test,1060999,1
12957,regions,social_media,True,8220.0,test,1061590,1
12958,regions,target_direct,True,50.0,test,1051246,0
12959,spb,target_direct,True,50.0,control,1010419,0
12960,spb,target_direct,True,50.0,control,1010692,0
12961,regions,target_direct,False,,control,1020076,0
12962,msk,context_brand,True,7151.0,control,1005694,0
12963,regions,organic,False,,control,1013593,1
12964,regions,target_direct,False,,test,1054513,1
12965,regions,social_media,True,7034.0,control,1030111,1
12966,regions,organic,False,,control,1013221,0
12967,regions,organic,False,,test,1046713,1
12968,regions,target_direct,False,,control,1019488,0
12969,spb,target_direct,True,9112.0,control,1009315,0
12970,msk,target_direct,True,50.0,control,1002730,1
12971,regions,organic,True,19448.0,control,1016677,0
12972,regions,context_brand,False,,control,1027936,1
12973,msk,organic,False,,control,1000192,1
12974,spb,organic,True,2000.0,test,1038223,0
12975,regions,organic,False,,test,1045075,1
12976,spb,organic,False,,test,1038085,1
12977,msk,organic,True,7616.0,test,1032442,1
12978,regions,organic,False,,test,1044388,1
12979,regions,social_media,False,,test,1060984,1
12980,regions,organic,False,,test,1047802,1
12981,regions,target_direct,False,,control,1024171,0
12982,regions,organic,False,,test,1048333,1
12983,msk,target_direct,False,,test,1033438,0
12984,regions,target_direct,False,,control,1018291,0
12985,msk,context_brand,False,,test,1036003,1
12986,regions,target_direct,False,,control,1020637,1
12987,regions,social_media,False,,control,1028428,1
12988,regions,context_brand,False,,test,1059799,0
12989,regions,social_media,False,,test,1061008,1
12990,regions,organic,True,5764.0,control,1016176,0
12991,regions,organic,False,,test,1044808,1
12992,regions,context_brand,True,1600.0,test,1058689,1
12993,regions,target_direct,False,,control,1020646,1
12994,regions,target_direct,False,,control,1023250,1
12995,spb,organic,False,,test,1037950,0
12996,regions,target_direct,False,,control,1019890,0
12997,msk,social_media,True,200.0,test,1036948,1
12998,regions,context_brand,False,,test,1056121,0
12999,regions,organic,False,,test,1047067,0
13000,regions,target_direct,False,,test,1051750,0
13001,regions,context_brand,False,,control,1027219,1
13002,regions,organic,True,2000.0,test,1044964,1
13003,msk,organic,False,,test,1031071,1
13004,regions,organic,False,,test,1047607,0
13005,regions,organic,False,,test,1042801,1
13006,regions,target_direct,False,,test,1054405,1
13007,msk,organic,True,2000.0,control,1000345,0
13008,msk,target_direct,True,6336.0,control,1002313,0
13009,regions,target_direct,False,,control,1022779,1
13010,msk,target_direct,False,,control,1002631,0
13011,regions,organic,False,,control,1015204,1
13012,regions,target_direct,False,,test,1053067,1
13013,regions,target_direct,False,,test,1054654,1
13014,spb,context_brand,False,,test,1041676,1
13015,spb,target_direct,True,5016.0,control,1008526,1
13016,regions,organic,True,5240.0,control,1013776,1
13017,regions,social_media,False,,control,1028689,0
13018,regions,target_direct,True,4372.0,test,1051501,1
13019,regions,organic,True,4603.0,control,1013053,0
13020,spb,context_brand,False,,test,1041577,0
13021,regions,target_direct,True,4001.0,test,1051198,0
13022,regions,target_direct,False,,test,1052713,1
13023,regions,organic,False,,test,1049266,0
13024,msk,context_brand,True,14236.0,test,1036096,1
13025,msk,organic,True,8110.0,control,1001197,1
13026,regions,target_direct,False,,control,1020592,1
13027,regions,organic,True,6465.0,test,1044295,0
13028,regions,social_media,True,200.0,test,1060783,1
13029,msk,target_direct,True,6567.0,test,1033933,0
13030,msk,organic,False,,test,1032700,0
13031,regions,target_direct,False,,control,1021894,1
13032,regions,target_direct,False,,control,1024006,0
13033,regions,target_direct,True,8830.0,control,1020004,1
13034,msk,target_direct,False,,test,1035421,1
13035,regions,organic,False,,test,1047979,1
13036,regions,social_media,False,,test,1060066,0
13037,msk,target_direct,False,,control,1003837,1
13038,regions,social_media,True,200.0,test,1060090,0
13039,regions,social_media,False,,control,1029958,1
13040,regions,target_direct,False,,control,1018666,0
13041,regions,target_direct,True,50.0,control,1021291,1
13042,msk,target_direct,False,,test,1034866,1
13043,regions,social_media,False,,test,1061443,0
13044,msk,target_direct,False,,control,1004224,0
13045,regions,context_brand,False,,control,1026979,0
13046,regions,target_direct,True,50.0,control,1024120,0
13047,regions,organic,False,,test,1044874,0
13048,msk,target_direct,False,,test,1034629,1
13049,spb,organic,False,,test,1039564,0
13050,regions,target_direct,True,2517.0,control,1020100,1
13051,regions,organic,True,13418.0,control,1012894,0
13052,regions,organic,False,,control,1014532,0
13053,regions,target_direct,False,,control,1019674,0
13054,regions,context_brand,False,,test,1057414,0
13055,spb,context_brand,True,6359.0,test,1041286,1
13056,regions,social_media,True,4606.0,test,1060729,0
13057,msk,organic,False,,test,1031242,1
13058,spb,organic,False,,test,1038610,1
13059,regions,target_direct,False,,test,1051273,1
13060,regions,organic,False,,test,1044451,0
13061,regions,organic,False,,test,1048867,0
13062,regions,target_direct,False,,control,1024075,0
13063,regions,target_direct,False,,control,1020997,1
13064,regions,target_direct,False,,test,1054174,1
13065,msk,target_direct,True,11762.0,test,1033696,1
13066,regions,context_brand,False,,test,1057699,0
13067,regions,target_direct,True,8142.0,control,1021510,0
13068,msk,target_direct,False,,control,1004656,0
13069,msk,social_media,True,200.0,test,1037290,1
13070,regions,context_brand,False,,test,1057840,0
13071,regions,target_direct,False,,control,1024600,1
13072,regions,target_direct,False,,test,1053679,0
13073,regions,organic,False,,test,1047739,1
13074,regions,organic,False,,test,1045534,1
13075,msk,organic,False,,test,1032496,1
13076,regions,social_media,True,3011.0,test,1061383,0
13077,spb,organic,True,17918.0,test,1038538,1
13078,msk,social_media,True,6429.0,test,1037011,0
13079,msk,context_brand,False,,test,1036291,0
13080,regions,social_media,False,,test,1061065,1
13081,regions,target_direct,False,,control,1024660,1
13082,regions,organic,False,,test,1047208,0
13083,msk,target_direct,True,50.0,control,1003465,1
13084,regions,organic,True,4127.0,test,1046767,0
13085,regions,context_brand,False,,control,1027408,1
13086,regions,context_brand,False,,test,1059235,1
13087,regions,organic,False,,test,1047610,1
13088,regions,organic,False,,control,1014409,0
13089,regions,social_media,True,200.0,test,1060627,1
13090,regions,social_media,False,,control,1030015,1
13091,regions,organic,False,,test,1043359,1
13092,spb,target_direct,False,,test,1039678,0
13093,regions,target_direct,True,50.0,control,1021681,1
13094,regions,social_media,False,,test,1061191,0
13095,regions,organic,True,2000.0,control,1012396,1
13096,regions,organic,True,5624.0,test,1046071,0
13097,regions,target_direct,False,,control,1018159,1
13098,regions,organic,True,2000.0,test,1046617,0
13099,spb,context_brand,False,,test,1042021,1
13100,msk,context_brand,True,1600.0,test,1035631,1
13101,regions,context_brand,False,,test,1056877,0
13102,regions,target_direct,False,,control,1024315,1
13103,spb,target_direct,False,,test,1040827,0
13104,regions,organic,False,,control,1016932,1
13105,spb,social_media,True,200.0,control,1011580,1
13106,regions,target_direct,False,,control,1020766,1
13107,regions,context_brand,False,,test,1057384,1
13108,regions,organic,True,7374.0,control,1016908,0
13109,spb,context_brand,True,23344.0,control,1010893,0
13110,regions,organic,False,,control,1013863,0
13111,msk,organic,True,2000.0,control,1002043,0
13112,regions,social_media,False,,control,1030285,0
13113,msk,target_direct,False,,test,1034044,1
13114,regions,target_direct,True,2805.0,control,1026235,1
13115,regions,social_media,False,,control,1028713,1
13116,regions,target_direct,True,50.0,test,1051366,1
13117,regions,target_direct,True,9776.0,control,1019053,0
13118,msk,target_direct,False,,control,1003276,0
13119,regions,target_direct,False,,control,1018648,1
13120,spb,context_brand,False,,control,1010902,0
13121,regions,target_direct,False,,test,1052581,1
13122,regions,target_direct,False,,test,1051684,1
13123,msk,context_brand,False,,control,1005913,0
13124,msk,target_direct,False,,test,1034617,1
13125,msk,organic,True,2000.0,test,1032181,1
13126,msk,organic,True,2000.0,test,1031572,1
13127,msk,target_direct,True,50.0,control,1003876,0
13128,regions,target_direct,False,,control,1019107,0
13129,msk,target_direct,True,6816.0,control,1003615,1
13130,regions,organic,False,,test,1049644,0
13131,regions,social_media,False,,control,1029988,0
13132,msk,target_direct,False,,control,1002151,0
13133,spb,social_media,False,,test,1042573,0
13134,spb,social_media,False,,control,1011436,0
13135,spb,target_direct,False,,test,1039801,0
13136,regions,target_direct,True,50.0,test,1053409,1
13137,msk,target_direct,True,13016.0,control,1002481,1
13138,spb,target_direct,True,5521.0,control,1010611,0
13139,regions,context_brand,True,1600.0,control,1027729,0
13140,regions,target_direct,False,,control,1020874,1
13141,spb,target_direct,False,,test,1039723,1
13142,regions,target_direct,False,,test,1051840,0
13143,regions,organic,False,,control,1015261,0
13144,regions,organic,False,,test,1046644,1
13145,regions,organic,False,,test,1046305,1
13146,spb,context_brand,True,1600.0,test,1041427,1
13147,msk,target_direct,False,,control,1004149,1
13148,regions,target_direct,False,,test,1055452,0
13149,msk,target_direct,True,5458.0,test,1034554,1
13150,regions,organic,False,,control,1017379,0
13151,regions,organic,False,,control,1016194,0
13152,regions,organic,False,,control,1016269,1
13153,msk,organic,True,2000.0,test,1032160,0
13154,msk,organic,False,,control,1000483,1
13155,regions,context_brand,False,,test,1059394,0
13156,regions,organic,False,,control,1013125,1
13157,regions,organic,False,,test,1043278,1
13158,regions,target_direct,False,,control,1020850,1
13159,regions,organic,False,,test,1044238,0
13160,regions,organic,False,,test,1049422,0
13161,regions,target_direct,False,,control,1018378,0
13162,regions,organic,False,,test,1043791,0
13163,regions,organic,True,5964.0,control,1014082,0
13164,msk,organic,True,2000.0,control,1001860,0
13165,regions,target_direct,False,,test,1053691,0
13166,regions,context_brand,False,,control,1028077,0
13167,regions,organic,True,2000.0,control,1013611,1
13168,regions,target_direct,True,2255.0,test,1052611,1
13169,regions,context_brand,True,4335.0,control,1027189,0
13170,spb,social_media,True,5199.0,test,1042477,0
13171,spb,context_brand,False,,test,1041928,0
13172,spb,target_direct,False,,test,1040713,0
13173,regions,target_direct,False,,control,1023967,0
13174,regions,target_direct,True,50.0,control,1018735,0
13175,regions,context_brand,False,,control,1027888,1
13176,msk,context_brand,False,,test,1036009,1
13177,regions,target_direct,False,,control,1022926,0
13178,regions,target_direct,False,,control,1023784,0
13179,spb,organic,False,,test,1039603,0
13180,spb,organic,True,12886.0,test,1038679,1
13181,regions,organic,False,,control,1014817,0
13182,regions,context_brand,False,,test,1056106,0
13183,regions,target_direct,False,,test,1053751,1
13184,regions,target_direct,False,,control,1019062,1
13185,regions,target_direct,False,,control,1019170,1
13186,regions,context_brand,False,,control,1026424,0
13187,regions,organic,False,,control,1013482,1
13188,regions,context_brand,False,,test,1058929,1
13189,regions,organic,False,,test,1049839,1
13190,regions,context_brand,True,5320.0,test,1056829,0
13191,spb,target_direct,True,9730.0,control,1009243,1
13192,regions,target_direct,False,,control,1025410,0
13193,spb,target_direct,True,5143.0,test,1041193,1
13194,regions,organic,True,4689.0,test,1047643,1
13195,regions,target_direct,True,50.0,control,1022539,1
13196,msk,organic,False,,control,1001635,1
13197,regions,target_direct,True,3968.0,test,1052650,0
13198,regions,target_direct,False,,control,1022428,0
13199,spb,target_direct,False,,test,1040119,1
13200,msk,organic,False,,test,1031209,0
13201,regions,context_brand,False,,control,1026754,0
13202,regions,social_media,True,7410.0,control,1028722,0
13203,regions,target_direct,True,3271.0,control,1017772,1
13204,regions,organic,True,9538.0,control,1014073,0
13205,msk,target_direct,False,,control,1005148,0
13206,msk,target_direct,False,,test,1033870,1
13207,msk,social_media,False,,control,1006237,1
13208,regions,target_direct,False,,control,1020685,0
13209,spb,context_brand,True,6607.0,test,1041934,1
13210,regions,organic,False,,test,1045030,1
13211,msk,target_direct,False,,control,1005151,1
13212,spb,target_direct,False,,control,1010395,1
13213,spb,organic,True,7231.0,test,1037653,0
13214,msk,social_media,False,,test,1036954,1
13215,msk,target_direct,False,,control,1003801,1
13216,regions,context_brand,False,,test,1057633,1
13217,spb,context_brand,False,,test,1041829,0
13218,regions,organic,True,2000.0,test,1045246,1
13219,msk,target_direct,False,,control,1004659,0
13220,msk,social_media,True,6960.0,test,1037359,1
13221,regions,target_direct,True,50.0,control,1020427,0
13222,spb,organic,False,,test,1039153,0
13223,regions,context_brand,False,,test,1056100,1
13224,msk,target_direct,False,,test,1034539,1
13225,regions,organic,False,,control,1017574,0
13226,regions,context_brand,False,,control,1027555,0
13227,regions,target_direct,False,,control,1021096,1
13228,regions,social_media,False,,control,1030336,1
13229,regions,context_brand,True,1600.0,test,1057762,0
13230,regions,social_media,False,,test,1060609,0
13231,msk,target_direct,True,50.0,control,1004602,0
13232,msk,organic,False,,control,1001533,0
13233,msk,target_direct,False,,control,1003261,1
13234,spb,social_media,False,,test,1042774,0
13235,regions,organic,False,,control,1013248,1
13236,regions,social_media,False,,test,1060711,0
13237,msk,organic,True,2000.0,test,1032334,1
13238,msk,target_direct,True,20150.0,control,1002760,0
13239,regions,organic,False,,test,1046083,0
13240,regions,target_direct,False,,test,1051588,0
13241,regions,context_brand,False,,control,1028281,0
13242,regions,organic,False,,test,1046812,0
13243,regions,social_media,True,4205.0,control,1030246,0
13244,regions,organic,False,,control,1013371,0
13245,regions,context_brand,True,1600.0,test,1057936,0
13246,regions,social_media,True,6746.0,test,1059883,0
13247,regions,target_direct,False,,control,1024864,1
13248,regions,organic,False,,control,1016443,0
13249,regions,context_brand,True,1600.0,test,1059817,1
13250,regions,social_media,False,,control,1030627,1
13251,regions,context_brand,False,,control,1026631,1
13252,regions,organic,False,,control,1016770,0
13253,regions,target_direct,False,,control,1023535,0
13254,regions,target_direct,False,,test,1052275,0
13255,regions,target_direct,False,,control,1023241,0
13256,regions,organic,False,,test,1044217,0
13257,regions,organic,True,8028.0,test,1046938,1
13258,msk,organic,True,2000.0,control,1001857,1
13259,regions,organic,False,,control,1013998,1
13260,regions,context_brand,False,,control,1027054,0
13261,regions,target_direct,False,,test,1053523,1
13262,regions,organic,False,,control,1016476,1
13263,msk,context_brand,False,,test,1035946,0
13264,regions,context_brand,True,1600.0,test,1058530,1
13265,spb,organic,True,2000.0,test,1039261,0
13266,regions,organic,False,,control,1014751,1
13267,regions,organic,True,2000.0,control,1012633,0
13268,regions,social_media,False,,control,1028626,1
13269,regions,organic,False,,test,1042840,0
13270,regions,organic,False,,control,1012186,0
13271,regions,target_direct,True,3662.0,control,1017829,0
13272,regions,target_direct,False,,control,1026238,1
13273,regions,organic,False,,test,1046674,1
13274,regions,social_media,False,,test,1059877,0
13275,regions,target_direct,False,,control,1025554,0
13276,spb,organic,False,,test,1039288,1
13277,msk,social_media,True,7060.0,test,1036975,0
13278,regions,organic,False,,control,1017082,0
13279,regions,target_direct,False,,test,1051942,1
13280,regions,organic,False,,test,1047886,0
13281,regions,target_direct,False,,test,1055743,1
13282,regions,target_direct,False,,test,1055089,0
13283,regions,organic,False,,control,1016584,0
13284,msk,organic,False,,control,1000651,1
13285,msk,target_direct,True,50.0,test,1033531,0
13286,regions,organic,False,,control,1015084,1
13287,spb,context_brand,False,,test,1041340,1
13288,regions,target_direct,False,,control,1021345,1
13289,msk,target_direct,False,,control,1003090,1
13290,spb,organic,True,7369.0,control,1007356,0
13291,msk,organic,True,7304.0,test,1033243,0
13292,regions,target_direct,False,,test,1052347,1
13293,regions,organic,False,,test,1042945,1
13294,regions,social_media,False,,test,1060510,1
13295,regions,target_direct,False,,control,1025161,0
13296,regions,context_brand,False,,test,1057378,0
13297,msk,target_direct,True,50.0,test,1035334,0
13298,regions,context_brand,False,,test,1058737,0
13299,regions,target_direct,False,,control,1025017,1
13300,regions,organic,True,2000.0,control,1015309,0
13301,regions,organic,False,,test,1048480,0
13302,spb,context_brand,True,6973.0,test,1041760,1
13303,regions,target_direct,True,14654.0,control,1022554,0
13304,regions,social_media,False,,control,1029871,1
13305,msk,target_direct,False,,control,1002898,0
13306,regions,organic,True,2000.0,test,1044589,1
13307,regions,organic,True,2000.0,control,1015645,0
13308,regions,organic,False,,control,1015720,0
13309,regions,organic,True,5244.0,control,1016008,0
13310,regions,target_direct,False,,test,1052131,0
13311,regions,social_media,False,,test,1060591,0
13312,msk,organic,False,,test,1033078,0
13313,regions,target_direct,True,10112.0,test,1055623,0
13314,regions,organic,False,,control,1012687,0
13315,msk,target_direct,False,,control,1003825,1
13316,spb,context_brand,False,,control,1011304,0
13317,msk,context_brand,True,16666.0,test,1036066,1
13318,msk,organic,True,13462.0,control,1001050,0
13319,regions,social_media,False,,test,1060672,0
13320,spb,social_media,False,,control,1011481,0
13321,regions,organic,False,,test,1047226,0
13322,regions,context_brand,True,5409.0,test,1058173,1
13323,regions,target_direct,False,,control,1025314,1
13324,regions,organic,False,,test,1045423,1
13325,regions,organic,True,6413.0,control,1013299,0
13326,regions,context_brand,True,6486.0,test,1058359,1
13327,regions,context_brand,True,1600.0,control,1026991,0
13328,spb,target_direct,False,,control,1008700,1
13329,regions,target_direct,False,,control,1022065,0
13330,regions,organic,False,,control,1017460,1
13331,regions,target_direct,True,8186.0,control,1025278,1
13332,regions,organic,False,,control,1012273,0
13333,msk,context_brand,True,1600.0,test,1036576,1
13334,regions,target_direct,False,,test,1055656,0
13335,spb,organic,False,,control,1007752,0
13336,msk,context_brand,True,7932.0,control,1005400,0
13337,regions,target_direct,False,,control,1017862,0
13338,regions,context_brand,True,10186.0,test,1057756,1
13339,msk,organic,False,,test,1032430,0
13340,spb,organic,True,2000.0,test,1038550,0
13341,regions,target_direct,False,,control,1019659,0
13342,regions,organic,True,5785.0,test,1049821,0
13343,regions,context_brand,True,4563.0,control,1027822,0
13344,regions,target_direct,False,,control,1022050,1
13345,regions,context_brand,False,,test,1059451,1
13346,regions,organic,True,4320.0,test,1047313,1
13347,spb,organic,False,,test,1038166,0
13348,msk,target_direct,False,,test,1035010,1
13349,regions,organic,True,4213.0,test,1048618,1
13350,regions,target_direct,False,,control,1018360,1
13351,spb,organic,True,2000.0,test,1037791,0
13352,regions,context_brand,False,,test,1056853,1
13353,regions,social_media,False,,test,1060111,0
13354,spb,organic,True,12106.0,test,1039387,1
13355,regions,target_direct,False,,control,1025275,1
13356,msk,target_direct,False,,control,1004842,0
13357,regions,context_brand,False,,control,1026469,1
13358,regions,target_direct,False,,control,1022866,1
13359,regions,social_media,False,,control,1028548,0
13360,regions,organic,False,,control,1014379,0
13361,msk,organic,True,2000.0,test,1031074,0
13362,regions,organic,True,5078.0,test,1046560,0
13363,regions,organic,False,,test,1048213,0
13364,regions,target_direct,False,,test,1054294,1
13365,msk,target_direct,False,,test,1034365,0
13366,regions,target_direct,False,,control,1024300,1
13367,regions,target_direct,True,50.0,control,1017880,1
13368,regions,target_direct,True,4486.0,control,1018504,1
13369,msk,context_brand,True,1600.0,test,1036552,0
13370,spb,organic,False,,control,1006750,1
13371,spb,organic,True,12472.0,test,1038901,0
13372,regions,context_brand,False,,test,1057387,1
13373,regions,organic,True,2000.0,control,1014607,1
13374,regions,context_brand,False,,test,1056355,1
13375,msk,target_direct,False,,test,1034734,1
13376,msk,target_direct,False,,control,1002892,0
13377,spb,organic,False,,test,1038583,1
13378,regions,target_direct,False,,test,1052053,0
13379,spb,target_direct,False,,control,1010188,1
13380,regions,target_direct,False,,control,1019158,1
13381,regions,social_media,True,200.0,control,1028962,1
13382,regions,target_direct,False,,control,1018435,0
13383,spb,context_brand,True,6762.0,test,1042003,0
13384,regions,organic,False,,control,1013356,0
13385,regions,target_direct,True,50.0,control,1019245,1
13386,regions,social_media,False,,control,1029520,1
13387,regions,social_media,False,,test,1060030,0
13388,regions,organic,False,,test,1044766,0
13389,regions,context_brand,False,,test,1058752,1
13390,regions,organic,False,,test,1047232,1
13391,msk,social_media,False,,control,1006210,0
13392,regions,social_media,False,,control,1029199,1
13393,msk,social_media,True,12056.0,test,1037248,1
13394,msk,target_direct,True,10336.0,test,1034188,1
13395,regions,context_brand,False,,test,1058179,0
13396,regions,organic,False,,test,1043023,1
13397,regions,target_direct,False,,control,1023277,1
